	Duration	Scr_bytes	Dst_bytes	Land	Wrong_fragment	Urgent	Hot	Num_failed_logins	Logged_in	Num_compromised	Root_shell	Su_attempted	Num_root	Num_file_creations	Num_shells	Num_access_files	Num_outbound_cmds	Is_hot_login	Is_guest_login	Count	Srv_count	Serror_rate	Srv_serror_rate	Rerror_rate	Srv_rerror_rate	Same_srv_state	Diff_srv_rate	Srv_diff_host_rate	Dst_host_count	Dst_host_srv_count	Dst_host_same_srv_rate	Dst_host_diff_srv_rate	Dst_host_same_scr_port_rate	Dst_host_srv_diff_host_rate	Dst_host_serror_rate	Dst_host_srv_serror_rate	Dst_host_rerror_rate	Dst_host_srv_rerror_rate	label
3393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	17	1.0	1.0	0.0	0.0	0.08	0.05	0.0	255	4	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	2	0.0	0.0	1.0	1.0	0.01	0.07	0.0	255	2	0.0	0.08	0.0	0.0	0.0	0.0	1.0	1.0	1
3395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	1.0	1.0	1.0	0.0	0.0	255	1	0.62	0.62	0.62	0.0	0.0	0.0	0.62	1.0	2
3396	0	272	2674	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5	255	0.2	0.0	0.2	0.04	0.0	0.0	0.0	0.0	0
3397	0	217	1035	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	39	39	0.0	0.0	0.0	0.0	1.0	0.0	0.0	54	255	0.02	0.0	0.02	0.03	0.0	0.0	0.0	0.0	0
3398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	1.0	1.0	1.0	0.0	0.0	15	251	0.07	0.0	0.07	0.05	0.0	0.0	1.0	1.0	0
3399	0	28	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	37	0.0	0.0	0.03	0.0	0.97	0.05	0.0	255	37	0.15	0.02	0.15	0.0	0.0	0.0	0.65	0.0	1
3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	1.0	1.0	1.0	0.0	0.0	196	1	0.5	0.5	0.5	0.0	0.0	0.0	0.49	1.0	2
3401	0	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	65	30	0.12	0.06	0.12	0.07	0.0	0.0	0.03	0.0	0
3402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	4	1.0	1.0	0.0	0.0	0.02	0.06	0.0	255	5	0.0	0.06	0.0	0.0	1.0	1.0	0.0	0.0	1
3403	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0.0	0.0	0.0	0.0	0.11	0.22	0.0	255	16	0.06	0.01	0.06	0.0	0.0	0.0	0.0	0.0	0
3404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	14	1.0	1.0	0.0	0.0	0.11	0.06	0.0	131	14	0.01	0.08	0.01	0.0	1.0	1.0	0.0	0.0	1
3405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	6	1.0	1.0	0.0	0.0	0.03	0.06	0.0	255	5	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3406	0	308	7003	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	0.33	0.33	0.0	0.0	1.0	0.0	0.0	3	255	0.33	0.0	0.33	0.02	0.33	0.0	0.0	0.0	0
3407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	17	1.0	1.0	0.0	0.0	0.16	0.06	0.0	255	7	0.0	0.06	0.0	0.0	1.0	1.0	0.0	0.0	1
3408	0	229	1380	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	253	0.0	0.01	0.0	0.0	0.0	0.0	0.02	0.02	0
3409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	7	1.0	1.0	0.0	0.0	0.05	0.06	0.0	255	17	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3410	0	336	3207	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	61	255	0.02	0.0	0.02	0.01	0.0	0.0	0.0	0.0	0
3411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	17	0.0	0.0	1.0	1.0	0.08	0.07	0.0	255	17	0.0	0.07	0.0	0.0	0.0	0.0	1.0	1.0	1
3412	0	45	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	265	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	203	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0
3413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	11	1.0	1.0	0.0	0.0	0.11	0.05	0.0	255	11	0.0	0.05	0.0	0.0	1.0	1.0	0.0	0.0	1
3414	0	45	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	277	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	251	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0
3415	0	44	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	152	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	254	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0
3416	0	285	671	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	20	0.05	0.05	0.0	0.0	1.0	0.0	0.0	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
3417	0	310	8502	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
3418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	3	1.0	1.0	0.0	0.0	0.01	0.07	0.0	255	18	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3419	1	1184	280	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	36	0.0	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0
3420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	17	1.0	1.0	0.0	0.0	0.23	0.05	0.0	255	51	0.02	0.04	0.02	0.0	1.0	1.0	0.0	0.0	1
3421	0	144	9534	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	171	255	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0
3422	0	1480	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5	155	0.8	0.4	0.8	0.01	0.2	0.0	0.0	0.0	1
3423	2	1227	2449	0	0	0	28	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	60	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	3
3424	7	103	999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	171	2	0.01	0.03	0.01	1.0	0.0	0.0	0.0	0.0	0
3425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	14	0.0	0.0	1.0	1.0	0.14	0.08	0.0	255	2	0.0	0.09	0.0	0.0	0.0	0.0	1.0	1.0	1
3426	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2	138	1.0	0.0	1.0	0.25	0.0	0.0	0.0	0.0	2
3427	0	168	1674	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	11	0.5	0.09	0.0	0.0	1.0	0.0	0.18	2	9	0.5	0.0	0.5	0.33	0.5	0.11	0.0	0.0	0
3428	0	291	762	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	39	39	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
3429	0	42	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	154	0.0	0.0	0.0	0.0	1.0	0.0	0.01	255	252	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0
3430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	20	1.0	1.0	0.0	0.0	0.09	0.05	0.0	255	20	0.0	0.05	0.0	0.0	1.0	1.0	0.0	0.0	1
3431	0	255	1249	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	4	0.0	0.0	0.0	0.0	1.0	0.0	0.5	81	255	0.01	0.0	0.01	0.02	0.0	0.0	0.0	0.0	0
3432	0	200	2224	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	7	0.0	0.0	0.0	0.0	1.0	0.0	0.29	27	255	0.04	0.0	0.04	0.04	0.0	0.0	0.0	0.0	0
3433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	13	1.0	1.0	0.0	0.0	0.05	0.07	0.0	255	13	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3434	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	2	0.0	0.0	0.0	0.0	0.05	0.11	0.0	255	2	0.36	0.67	0.36	0.0	0.16	0.0	0.49	0.0	2
3435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	1	1.0	1.0	0.0	0.0	0.01	0.07	0.0	255	1	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3436	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3	195	1.0	0.0	1.0	0.25	0.0	0.0	0.0	0.0	2
3437	0	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	511	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	102	0.4	0.09	0.4	0.0	0.0	0.0	0.0	0.0	1
3438	0	6	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	230	2	0.0	0.02	0.0	0.0	0.0	0.0	0.83	0.0	0
3439	0	306	1157	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	20	0.0	0.0	0.0	0.0	1.0	0.0	0.1	26	255	0.04	0.0	0.04	0.02	0.0	0.0	0.0	0.0	0
3440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	1.0	1.0	0.0	0.0	1.0	0.0	0.0	53	33	0.02	0.04	0.02	0.0	0.96	0.94	0.0	0.0	1
3441	0	309	757	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	10	0.0	0.0	0.0	0.0	1.0	0.0	0.2	2	255	0.5	0.0	0.5	0.04	0.0	0.0	0.0	0.0	0
3442	2629	145	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	1	1.0	0.84	1.0	0.0	0.0	0.0	0.0	0.0	0
3443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509	1	0.04	0.0	0.96	1.0	0.0	0.99	0.0	255	1	0.0	1.0	0.0	0.0	0.04	0.0	0.96	1.0	2
3444	0	220	1963	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	19	0.0	0.0	0.0	0.0	1.0	0.0	0.11	18	255	0.06	0.0	0.06	0.02	0.0	0.0	0.0	0.0	0
3445	0	46	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	154	0.0	0.0	0.0	0.0	0.99	0.03	0.01	255	238	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0
3446	3	2289	332	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	78	126	0.01	0.04	0.01	0.02	0.0	0.0	0.0	0.0	0
3447	0	315	289	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	24	0.0	0.0	0.0	0.0	1.0	0.0	0.21	53	255	0.02	0.0	0.02	0.01	0.0	0.0	0.0	0.0	0
3448	0	300	1588	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
3449	0	9	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	148	4	0.01	0.04	0.01	0.0	0.01	0.25	0.05	0.0	0
3450	0	285	18555	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0.0	0.0	0.0	0.0	1.0	0.0	0.0	123	255	0.01	0.0	0.01	0.03	0.0	0.0	0.0	0.0	0
3451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	14	1.0	1.0	0.0	0.0	0.05	0.06	0.0	255	14	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3452	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0.0	0.0	0.0	0.0	1.0	0.0	0.0	20	79	1.0	0.0	1.0	0.03	0.0	0.0	0.0	0.0	0
3453	0	193	767	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	40	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
3454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	19	0.0	0.0	1.0	1.0	0.08	0.07	0.0	255	19	0.0	0.08	0.0	0.0	0.0	0.0	1.0	1.0	1
3455	0	340	780	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	57	255	0.02	0.0	0.02	0.03	0.0	0.0	0.0	0.0	0
3456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	1.0	1.0	1.0	0.0	0.0	185	1	0.09	0.12	0.09	0.0	0.0	0.0	0.1	1.0	2
3457	0	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18	0.0	0.0	0.0	0.0	1.0	0.0	0.11	255	213	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0
3458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	20	1.0	1.0	0.0	0.0	0.08	0.05	0.0	255	10	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3459	0	1339	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	71	0.28	0.02	0.28	0.0	0.0	0.0	0.0	0.0	0
3460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	2	1.0	1.0	0.0	0.0	0.02	0.07	0.0	255	15	0.0	0.08	0.0	0.0	1.0	1.0	0.0	0.0	1
3461	0	862	331	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	167	73	0.01	0.04	0.01	0.0	0.01	0.0	0.0	0.0	0
3462	0	383	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	0.0	0.0	0.0	0.0	0.67	0.67	0.0	6	99	0.5	0.67	0.5	0.02	0.0	0.0	0.0	0.0	0
3463	0	297	1688	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	144	255	0.01	0.0	0.01	0.02	0.0	0.0	0.0	0.0	0
3464	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	1.0	1.0	1.0	0.0	0.0	137	1	0.28	0.29	0.28	0.0	0.0	0.0	0.28	1.0	2
3465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	22	1.0	1.0	0.0	0.0	0.09	0.05	0.0	255	22	0.0	0.05	0.0	0.0	1.0	1.0	0.0	0.0	1
3466	0	224	260	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	14	0.0	0.0	0.0	0.0	1.0	0.0	0.0	34	64	0.03	0.0	0.03	0.05	0.0	0.0	0.0	0.0	0
3467	0	1201	330	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	124	201	0.01	0.02	0.01	0.01	0.0	0.0	0.0	0.0	0
3468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	1	0.11	0.0	0.89	1.0	0.0	1.0	0.0	255	1	0.0	0.97	0.0	0.0	0.1	0.0	0.84	1.0	2
3469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	9	1.0	1.0	0.0	0.0	0.04	0.06	0.0	255	7	0.0	0.08	0.0	0.0	1.0	1.0	0.0	0.0	1
3470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1.0	1.0	0.0	0.0	0.5	1.0	0.0	255	1	0.0	0.08	0.0	0.0	1.0	1.0	0.0	0.0	1
3471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	2	1.0	1.0	0.0	0.0	0.01	0.08	0.0	255	2	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3472	0	221	943	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	19	0.0	0.0	0.0	0.0	1.0	0.0	0.0	95	255	0.01	0.0	0.01	0.02	0.0	0.0	0.0	0.0	0
3473	0	322	9457	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	19	0.0	0.0	0.0	0.0	1.0	0.0	0.0	65	255	0.02	0.0	0.02	0.01	0.0	0.0	0.0	0.0	0
3474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	12	1.0	1.0	0.0	0.0	0.06	0.05	0.0	255	12	0.0	0.05	0.0	0.0	1.0	1.0	0.0	0.0	1
3475	0	637	329	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	160	247	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0
3476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	1.0	1.0	0.0	0.0	0.73	0.18	0.0	255	12	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	6	1.0	1.0	0.0	0.0	0.03	0.06	0.0	255	6	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	11	1.0	1.0	0.0	0.0	0.06	0.07	0.0	255	11	0.0	0.08	0.0	0.0	1.0	1.0	0.0	0.0	1
3479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	13	1.0	1.0	0.0	0.0	0.34	0.11	0.0	255	63	0.01	0.02	0.01	0.0	1.0	1.0	0.0	0.0	1
3480	0	307	9185	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	28	0.0	0.0	0.0	0.0	1.0	0.0	0.07	88	255	0.01	0.0	0.01	0.01	0.01	0.0	0.0	0.0	0
3481	0	286	8188	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	45	202	0.02	0.0	0.02	0.04	0.0	0.0	0.0	0.0	0
3482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	16	1.0	1.0	0.0	0.0	0.06	0.06	0.0	255	16	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3483	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	202	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2
3484	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	22	0.0	0.0	0.0	0.0	0.92	0.08	0.0	255	25	1.0	0.22	1.0	0.0	0.0	0.0	0.0	0.0	2
3485	13678	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0.0	0.0	1.0	1.0	1.0	0.0	0.0	255	2	1.0	0.68	1.0	0.0	0.0	0.0	1.0	1.0	2
3486	1530	146	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	1	0.93	0.63	0.93	0.0	0.0	0.0	0.0	0.0	0
3487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	25	1.0	1.0	0.0	0.0	0.09	0.05	0.0	255	25	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3488	0	222	4675	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	12	0.0	0.0	0.0	0.0	1.0	0.0	0.17	126	255	0.01	0.0	0.01	0.02	0.01	0.0	0.0	0.0	0
3489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	12	1.0	1.0	0.0	0.0	0.06	0.07	0.0	255	12	0.0	0.06	0.0	0.0	1.0	1.0	0.0	0.0	1
3490	542	147	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	1	0.95	0.65	0.95	0.0	0.0	0.0	0.0	0.0	0
3491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	6	1.0	1.0	0.0	0.0	0.09	0.06	0.0	255	6	0.0	0.05	0.0	0.0	1.0	1.0	0.0	0.0	1
3492	0	219	1177	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	15	255	0.07	0.0	0.07	0.04	0.0	0.01	0.0	0.0	0
3493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	20	0.0	0.0	1.0	1.0	0.08	0.06	0.0	255	20	0.0	0.06	0.0	0.0	0.0	0.0	1.0	1.0	1
3494	0	45	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	235	0.0	0.0	0.0	0.0	1.0	0.01	0.0	255	247	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0
3495	0	229	12598	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6	255	0.17	0.0	0.17	0.04	0.0	0.01	0.0	0.0	0
3496	1125	146	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	2	0.95	0.64	0.95	0.0	0.0	0.0	0.0	0.0	0
3497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	1.0	1.0	1.0	0.0	0.0	27	251	0.04	0.0	0.04	0.08	0.0	0.0	0.96	0.74	0
3498	0	196	14123	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0.0	0.0	0.0	0.0	1.0	0.0	0.0	87	255	0.01	0.0	0.01	0.04	0.0	0.0	0.0	0.0	0
3499	0	45	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	154	0.0	0.0	0.0	0.0	1.0	0.0	0.01	255	254	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0
3500	11481	146	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	92	1	0.97	0.72	0.97	0.0	0.0	0.0	0.0	0.0	0
3501	0	240	724	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	36	0.0	0.0	0.0	0.0	1.0	0.0	0.06	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
3502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	3	1.0	1.0	0.0	0.0	0.01	0.06	0.0	255	4	0.0	0.08	0.0	0.0	1.0	1.0	0.0	0.0	1
3503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	1.0	1.0	1.0	0.0	0.0	126	1	0.22	0.23	0.22	0.0	0.0	0.0	0.21	1.0	2
3504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	5	1.0	1.0	0.0	0.0	0.05	0.07	0.0	255	11	0.0	0.08	0.0	0.0	1.0	1.0	0.0	0.0	1
3505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	9	1.0	1.0	0.0	0.0	0.04	0.07	0.0	255	9	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3506	0	215	2664	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0.0	0.0	0.0	0.0	1.0	0.0	1.0	52	255	0.02	0.0	0.02	0.01	0.0	0.0	0.0	0.0	0
3507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	7	1.0	1.0	0.0	0.0	0.03	0.06	0.0	255	17	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	10	1.0	1.0	0.0	0.0	0.04	0.06	0.0	255	5	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3509	6163	146	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0.0	0.0	0.0	0.0	0.5	0.5	0.0	255	2	0.96	0.64	0.96	0.0	0.0	0.0	0.0	0.0	0
3510	0	266	2535	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	28	29	0.0	0.0	0.0	0.0	1.0	0.0	0.07	47	255	0.02	0.0	0.02	0.03	0.0	0.0	0.0	0.0	0
3511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	5	1.0	1.0	0.0	0.0	0.02	0.06	0.0	255	16	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
3512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	8	0.93	1.0	0.07	0.0	0.27	0.13	0.0	255	8	0.01	0.06	0.01	0.0	1.0	1.0	0.0	0.0	1
3513	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	2	0.01	1.0	0.01	0.0	0.99	0.0	0.0	0.0	0
3514	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	2	0.0	0.0	1.0	1.0	0.01	0.52	0.0	255	2	1.0	0.52	1.0	0.0	0.0	0.0	1.0	1.0	2
